player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_TOV_VALUE,oSC,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oALT_TOV_VALUE_split,dALT_EFG_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_TOV_VALUE,dSC,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dALT_TOV_VALUE_split,nALT_EFG_VALUE,nALT_FT,nALT_TOV_VALUE,nSC,nDISPLAY_SUM,RESID,off,def,net_rapm,possessions,off_poss,def_poss
1642792,Kiki Iriafen,2025,-0.443,0.293,0.063,0.23,0.324,0.163,0.16,-1.06,-0.117,-0.943,0.341,-0.374,0.706,-0.475,0.23,-0.0,-0.373,-0.36,-0.014,-0.373,-0.018,0.245,0.04,0.205,-0.037,-0.077,0.04,-0.226,0.067,-0.293,0.131,-0.618,0.404,-0.506,-0.102,0.0,-0.326,-0.067,-0.258,-0.326,-0.461,0.472,-0.993,1.109,0.128,-0.0,0.23,-0.102,0.128,4454,2217,2237
1642767,Janelle Salaün,2025,0.351,-0.493,-0.091,-0.402,0.047,0.186,-0.139,0.797,-0.127,0.924,-0.052,0.432,-0.429,0.732,0.303,0.0,0.237,-0.064,0.301,0.237,1.153,0.391,0.171,0.221,-0.606,-0.064,-0.542,1.368,0.059,1.309,-0.096,-0.846,-0.398,0.211,-0.187,0.0,-0.509,-0.3,-0.209,-0.509,1.504,-0.148,-0.414,-0.827,0.115,0.0,0.303,-0.187,0.115,3521,1736,1785
1641656,Laeticia Amihere,2025,0.304,-0.044,0.189,-0.233,0.665,0.439,0.226,-0.318,-0.076,-0.242,1.253,-0.079,-0.464,1.478,1.014,0.0,-0.093,0.227,-0.32,-0.093,-0.026,0.073,0.101,-0.028,-0.052,-0.029,-0.024,-0.046,0.009,-0.056,-0.076,-0.569,-0.279,-0.672,-0.951,0.0,-0.367,-0.151,-0.216,-0.367,0.277,1.177,-0.648,-0.743,0.063,0.0,1.014,-0.951,0.063,1915,959,956
1642784,Paige Bueckers,2025,-0.286,-0.487,-0.28,-0.207,0.571,-0.296,0.867,-0.37,-0.156,-0.214,-0.077,1.587,-0.204,1.224,1.02,-0.0,1.298,0.354,0.944,1.298,-0.646,-0.132,-0.032,-0.1,0.163,-0.079,0.242,-0.677,0.103,-0.78,-0.128,-0.372,0.048,-1.146,-1.098,0.0,-0.266,-0.16,-0.106,-0.266,-0.932,-0.205,1.215,-0.156,-0.079,-0.0,1.02,-1.098,-0.079,4313,2152,2161
201896,Briann January,2025,-0.807,0.048,0.058,-0.01,-0.586,-0.259,-0.327,-0.269,0.115,-0.384,0.015,-0.35,0.882,-1.142,-0.26,-0.0,-0.807,-0.526,-0.282,-0.807,-0.132,-0.322,-0.027,-0.295,-0.179,0.123,-0.302,0.37,-0.061,0.43,0.124,0.429,-0.271,0.421,0.15,-0.0,0.166,0.183,-0.017,0.166,-0.939,0.14,0.079,0.611,-0.11,-0.0,-0.26,0.15,-0.11,5665,2851,2814
1629574,Li Yueru,2025,-0.159,0.254,-0.061,0.315,0.125,-0.157,0.282,-0.537,-0.081,-0.456,0.082,0.113,0.406,0.036,0.443,-0.0,-0.169,-0.048,-0.121,-0.169,-0.531,-0.318,0.009,-0.326,-0.105,-0.018,-0.087,-0.109,0.028,-0.137,-0.111,-0.564,0.628,-1.207,-0.578,0.0,-0.29,-0.154,-0.136,-0.29,-0.69,-0.029,-0.451,1.034,-0.136,-0.0,0.443,-0.578,-0.136,2444,1209,1235
1642298,Celeste Taylor,2025,0.221,0.56,-0.098,0.658,0.207,-0.088,0.295,-0.546,-0.016,-0.53,-0.18,0.583,0.039,0.624,0.663,0.0,0.667,0.236,0.431,0.667,-0.187,-0.02,0.049,-0.069,0.144,-0.041,0.184,-0.311,-0.009,-0.301,0.086,-0.37,-0.41,-0.472,-0.882,0.0,-0.299,-0.127,-0.171,-0.299,0.034,-0.094,0.213,-0.371,-0.218,0.0,0.663,-0.882,-0.218,648,325,323
203831,Natalie Achonwa,2025,-0.499,0.248,0.016,0.232,-0.58,-0.239,-0.34,-0.168,0.048,-0.216,0.111,0.195,0.017,-0.193,-0.176,0.0,-0.013,-0.08,0.067,-0.013,0.126,-0.666,-0.08,-0.587,0.16,0.03,0.13,0.632,-0.018,0.65,-0.45,-0.104,0.382,-0.429,-0.046,0.0,0.099,-0.18,0.279,0.099,-0.373,-0.339,0.09,0.4,-0.223,0.0,-0.176,-0.046,-0.223,2195,1098,1097
1630114,Mikiah Herbert Harrigan,2025,0.376,0.264,-0.015,0.279,0.111,0.061,0.05,0.002,-0.009,0.011,0.207,-0.075,-0.315,0.508,0.193,0.0,-0.02,0.031,-0.051,-0.02,-0.322,-0.26,-0.015,-0.245,-0.243,-0.017,-0.226,0.181,0.0,0.181,-0.067,-0.247,0.207,-0.636,-0.429,0.0,-0.099,-0.051,-0.048,-0.099,0.054,0.14,-0.322,-0.108,-0.236,0.0,0.193,-0.429,-0.236,453,229,224
1642777,Monique Akoa Makani,2025,0.244,0.217,0.028,0.19,-0.074,0.149,-0.223,0.1,-0.184,0.285,-0.559,-0.249,-0.743,-0.564,-1.307,-0.0,-0.123,-0.157,0.034,-0.123,0.974,0.055,0.144,-0.089,0.108,-0.046,0.154,0.811,0.126,0.686,0.046,0.358,-0.308,1.377,1.069,-0.0,0.12,0.071,0.049,0.12,1.217,-0.513,0.109,-1.051,-0.238,-0.0,-1.307,1.069,-0.238,4405,2203,2202
203416,Emma Meesseman,2025,1.158,0.267,0.092,0.175,0.638,-0.215,0.852,0.254,-0.119,0.373,-0.154,-0.033,-1.037,0.971,-0.066,-0.0,-0.398,-0.806,0.408,-0.398,0.279,0.42,-0.066,0.486,-0.188,0.024,-0.212,0.046,0.064,-0.017,-0.051,-0.09,-0.321,0.137,-0.184,0.0,-0.164,0.213,-0.376,-0.164,1.437,-0.205,-0.123,-1.358,-0.25,-0.0,-0.066,-0.184,-0.25,6418,3235,3183
1629491,Jessica Shepard,2025,-0.746,0.682,0.034,0.648,-1.484,-0.171,-1.313,0.057,-0.115,0.172,0.295,-0.08,0.851,-0.531,0.32,-0.0,-0.087,-0.201,0.114,-0.087,1.006,-0.035,-0.001,-0.034,0.374,-0.067,0.441,0.668,0.003,0.664,0.184,-1.102,-0.676,0.088,-0.588,0.0,-0.795,-0.477,-0.318,-0.795,0.26,0.479,-1.182,0.175,-0.267,0.0,0.32,-0.588,-0.267,9584,4769,4815
1630462,Aari McDonald,2025,-0.169,0.948,-0.08,1.028,-0.792,0.046,-0.837,-0.325,0.051,-0.376,0.5,-0.2,-0.495,0.132,-0.364,0.0,-0.087,0.399,-0.486,-0.087,-0.425,0.662,-0.063,0.726,-0.194,-0.016,-0.179,-0.893,-0.032,-0.861,-0.232,0.8,-0.064,0.142,0.077,-0.0,0.988,0.32,0.668,0.988,-0.594,0.268,0.6,-0.56,-0.286,0.0,-0.364,0.077,-0.286,10592,5295,5297
1642286,Caitlin Clark,2025,1.315,0.74,-0.03,0.771,0.3,0.677,-0.377,0.274,0.027,0.248,-0.293,-0.364,-0.682,0.658,-0.024,-0.0,-0.523,-0.433,-0.09,-0.523,0.749,0.272,0.268,0.004,-0.095,-0.226,0.131,0.572,0.023,0.549,-0.155,-0.338,-0.541,0.257,-0.284,0.0,-0.548,-0.507,-0.041,-0.548,2.064,-0.448,-0.702,-1.223,-0.308,-0.0,-0.024,-0.284,-0.308,7853,3910,3943
1642797,Anastasiia Olairi Kosu,2025,-0.392,0.132,0.051,0.081,0.09,0.052,0.038,-0.614,-0.025,-0.589,-0.117,-0.01,0.366,-0.519,-0.153,-0.0,-0.033,0.02,-0.053,-0.033,-0.138,-0.12,0.028,-0.147,-0.025,-0.039,0.014,0.007,0.01,-0.003,-0.116,-0.013,0.103,-0.267,-0.164,0.0,0.004,0.062,-0.058,0.004,-0.53,-0.232,-0.023,0.469,-0.317,0.0,-0.153,-0.164,-0.317,261,129,132
1628286,Erica McCall,2025,0.151,-0.166,-0.137,-0.029,-0.476,-0.124,-0.353,0.793,0.05,0.743,0.274,-0.438,0.259,-0.013,0.246,-0.0,-0.006,0.089,-0.095,-0.006,-0.383,-0.202,-0.095,-0.107,0.119,-0.041,0.16,-0.299,-0.021,-0.278,-0.251,0.081,-0.024,-0.553,-0.576,0.0,0.104,-0.03,0.135,0.104,-0.232,0.024,-0.357,0.235,-0.331,-0.0,0.246,-0.576,-0.331,1305,647,658
1641675,Dulcy Fankam Mendjiadeu,2025,-0.957,-1.518,0.086,-1.604,0.25,-0.02,0.27,0.311,0.087,0.223,0.001,-0.08,1.098,-1.036,0.062,0.0,-0.137,-0.12,-0.017,-0.137,-0.095,0.319,-0.004,0.323,-0.231,0.099,-0.33,-0.183,-0.043,-0.139,0.13,-0.245,-0.189,-0.21,-0.399,0.0,-0.225,-0.072,-0.153,-0.225,-1.052,0.131,-0.325,0.909,-0.338,0.0,0.062,-0.399,-0.338,1717,859,858
203024,Damiris Dantas,2025,0.748,0.11,-0.015,0.125,0.344,0.12,0.223,0.295,0.016,0.279,-0.459,-0.878,0.787,-0.589,0.198,0.0,-0.6,-0.517,-0.083,-0.6,-0.09,-0.441,-0.054,-0.387,0.19,-0.019,0.209,0.16,0.0,0.16,0.041,-0.786,0.285,-0.835,-0.55,0.0,-0.498,-0.391,-0.107,-0.498,0.658,-0.418,-1.664,1.072,-0.352,0.0,0.198,-0.55,-0.352,4824,2400,2424
1642800,Aneesah Morrow,2025,-2.514,-0.675,-0.152,-0.522,-0.084,-0.071,-0.014,-1.755,-0.103,-1.651,0.218,1.196,1.367,-1.1,0.267,-0.0,1.01,0.66,0.35,1.01,0.073,-0.515,-0.066,-0.449,-0.278,-0.149,-0.129,0.865,0.051,0.814,-0.382,-0.289,-0.078,-0.598,-0.676,0.0,0.22,0.109,0.11,0.22,-2.441,-0.164,0.907,1.289,-0.409,0.0,0.267,-0.676,-0.409,2761,1367,1394
1642815,Makayla Timpson,2025,-1.353,-0.655,-0.086,-0.569,-0.091,-0.088,-0.003,-0.608,-0.09,-0.517,-0.03,0.322,1.221,-1.061,0.16,0.0,0.114,0.036,0.078,0.114,-1.225,-0.332,-0.099,-0.233,-0.121,-0.113,-0.008,-0.772,0.041,-0.814,0.013,0.337,0.306,-0.876,-0.57,0.0,0.251,0.212,0.04,0.251,-2.579,-0.017,0.659,1.527,-0.41,0.0,0.16,-0.57,-0.41,917,457,460
1642304,Carla Leite,2025,-1.181,-0.451,-0.153,-0.298,-0.311,0.127,-0.438,-0.42,-0.064,-0.355,0.474,-0.318,-0.161,-1.025,-1.186,0.0,-0.558,-0.14,-0.418,-0.558,0.978,0.045,0.112,-0.067,-0.292,-0.1,-0.192,1.225,0.024,1.201,0.24,-0.107,-0.337,1.111,0.774,0.0,0.079,0.114,-0.034,0.079,-0.203,0.714,-0.424,-0.498,-0.412,0.0,-1.186,0.774,-0.412,2241,1113,1128
1630437,Chelsey Perry,2025,-0.32,0.018,-0.025,0.043,0.135,-0.021,0.156,-0.474,0.012,-0.485,-0.094,-0.076,-0.198,-0.49,-0.688,0.0,0.086,0.082,0.003,0.086,0.321,0.035,0.021,0.014,0.117,0.008,0.109,0.17,-0.004,0.173,-0.036,-0.107,0.094,0.178,0.271,0.0,-0.09,-0.023,-0.067,-0.09,0.001,-0.13,-0.183,-0.105,-0.417,0.0,-0.688,0.271,-0.417,150,74,76
201507,Leilani Mitchell,2025,1.199,0.139,-0.175,0.314,-0.215,0.106,-0.321,1.275,0.222,1.053,0.319,-0.308,-0.543,1.21,0.667,-0.0,0.033,0.187,-0.154,0.033,-0.701,-0.522,-0.107,-0.415,0.326,0.058,0.268,-0.505,-0.032,-0.473,-0.154,-0.015,-0.226,-0.87,-1.096,0.0,-0.094,-0.234,0.14,-0.094,0.498,0.166,-0.323,-0.769,-0.429,-0.0,0.667,-1.096,-0.429,2703,1353,1350
1630142,Leonie Fiebich,2025,0.375,0.271,0.018,0.252,-0.1,0.309,-0.408,0.204,-0.205,0.409,0.17,-0.891,-1.228,-0.346,-1.574,-0.0,-0.566,-0.371,-0.195,-0.566,1.123,0.367,-0.046,0.413,-0.382,-0.182,-0.201,1.139,0.108,1.031,0.059,-0.017,-0.022,1.165,1.143,0.0,-0.039,0.156,-0.195,-0.039,1.499,0.228,-0.908,-1.25,-0.431,0.0,-1.574,1.143,-0.431,7479,3758,3721
1630096,DiJonai Carrington,2025,-0.987,-0.61,0.255,-0.865,0.024,0.102,-0.078,-0.4,-0.082,-0.319,0.068,-1.05,0.841,-1.969,-1.128,0.0,-1.167,-0.577,-0.59,-1.167,0.233,0.075,-0.066,0.141,0.439,-0.014,0.453,-0.281,0.017,-0.298,0.104,0.284,0.075,0.62,0.695,-0.0,1.077,0.804,0.273,1.077,-0.754,0.172,-0.766,0.916,-0.433,-0.0,-1.128,0.695,-0.433,14840,7372,7468
1630442,Natasha Mack,2025,-0.996,-1.283,-0.151,-1.131,-0.021,-0.084,0.063,0.308,-0.129,0.437,-0.463,0.214,0.827,-1.245,-0.418,-0.0,-0.1,-0.237,0.137,-0.1,0.211,0.044,0.178,-0.134,-0.041,-0.081,0.041,0.208,0.072,0.136,0.25,-0.541,0.036,-0.08,-0.044,0.0,-0.324,-0.117,-0.207,-0.324,-0.785,-0.213,-0.327,0.864,-0.462,-0.0,-0.418,-0.044,-0.462,4699,2354,2345
204333,Natasha Cloud,2025,-1.592,0.168,-0.085,0.253,-0.452,0.162,-0.614,-1.308,-0.012,-1.296,0.111,1.241,-0.615,-0.24,-0.855,0.0,0.767,0.334,0.433,0.767,0.096,0.453,0.199,0.254,-0.183,-0.026,-0.157,-0.175,-0.004,-0.171,-0.261,0.352,0.184,0.187,0.371,0.0,0.245,0.539,-0.294,0.245,-1.497,-0.15,1.594,-0.431,-0.484,0.0,-0.855,0.371,-0.484,22019,11057,10962
1641671,Abby Meyers,2025,-0.051,0.15,0.015,0.135,-0.012,-0.03,0.018,-0.19,-0.001,-0.188,-0.124,0.006,0.282,-0.169,0.113,0.0,0.129,0.147,-0.018,0.129,-0.337,-0.17,-0.041,-0.129,-0.001,-0.017,0.016,-0.166,0.009,-0.176,-0.079,-0.128,-0.058,-0.545,-0.603,0.0,-0.108,-0.037,-0.071,-0.108,-0.389,-0.203,-0.122,0.224,-0.489,0.0,0.113,-0.603,-0.489,145,75,70
1631064,Chloe Bibby,2025,0.035,0.187,-0.109,0.296,-0.061,-0.014,-0.047,-0.091,-0.03,-0.061,0.043,-0.216,0.196,-0.138,0.058,0.0,-0.258,-0.275,0.017,-0.258,-0.762,0.038,0.025,0.013,-0.074,-0.055,-0.019,-0.726,0.017,-0.743,-0.125,0.011,0.282,-0.875,-0.593,0.0,-0.032,-0.023,-0.009,-0.032,-0.727,-0.082,-0.204,0.479,-0.534,0.0,0.058,-0.593,-0.534,586,292,294
1631022,Shakira Austin,2025,-0.131,-0.161,0.099,-0.26,-0.067,-0.253,0.186,0.097,-0.091,0.188,-0.293,-1.312,-0.196,-1.736,-1.932,-0.0,-1.154,-0.85,-0.304,-1.154,-0.88,-0.319,-0.005,-0.314,-1.152,-0.008,-1.143,0.591,0.021,0.57,0.352,0.942,0.973,0.413,1.386,0.0,0.516,0.008,0.508,0.516,-1.011,0.058,-0.37,0.777,-0.546,-0.0,-1.932,1.386,-0.546,9381,4682,4699
1631081,Katie Benzan,2025,0.002,-0.043,-0.028,-0.015,-0.115,-0.032,-0.083,0.16,-0.002,0.163,-0.036,-0.264,0.032,-0.298,-0.266,0.0,-0.122,0.089,-0.211,-0.122,-0.156,-0.078,0.003,-0.081,0.004,-0.017,0.021,-0.082,0.003,-0.084,-0.119,-0.023,-0.036,-0.297,-0.334,0.0,0.003,-0.004,0.007,0.003,-0.154,-0.155,-0.287,-0.004,-0.6,0.0,-0.266,-0.334,-0.6,108,55,53
1631046,Hannah Sjerven,2025,-0.152,-0.056,-0.021,-0.035,-0.126,-0.03,-0.097,0.03,0.001,0.029,-0.033,-0.077,0.114,-0.262,-0.147,0.0,-0.056,-0.056,0.0,-0.056,-0.146,-0.013,-0.021,0.008,-0.04,-0.017,-0.022,-0.093,0.003,-0.096,-0.069,-0.173,-0.066,-0.388,-0.454,0.0,-0.087,-0.051,-0.037,-0.087,-0.298,-0.102,-0.25,0.049,-0.601,0.0,-0.147,-0.454,-0.601,21,10,11
1630993,Anneli Maley,2025,0.167,-0.166,-0.002,-0.163,0.094,-0.133,0.227,0.239,-0.014,0.253,0.041,-0.151,-0.21,0.057,-0.153,-0.0,-0.111,0.0,-0.111,-0.111,-0.087,-0.099,0.01,-0.109,-0.061,-0.006,-0.055,0.073,-0.004,0.077,-0.127,-0.198,-0.039,-0.412,-0.451,0.0,-0.076,-0.059,-0.017,-0.076,0.08,-0.086,-0.349,-0.249,-0.604,0.0,-0.153,-0.451,-0.604,129,64,65
1630961,Tina Krajisnik,2025,0.012,-0.09,-0.02,-0.07,0.012,-0.032,0.044,0.09,0.001,0.089,-0.037,-0.125,0.062,-0.15,-0.087,0.0,-0.064,-0.036,-0.028,-0.064,-0.245,-0.113,-0.008,-0.106,0.014,-0.012,0.026,-0.146,0.001,-0.147,-0.08,-0.172,-0.034,-0.498,-0.532,0.0,-0.106,-0.045,-0.061,-0.106,-0.233,-0.116,-0.298,0.028,-0.619,0.0,-0.087,-0.532,-0.619,12,5,7
1628297,Alexis Prince,2025,-0.013,-0.042,-0.013,-0.029,-0.136,0.016,-0.152,0.165,-0.0,0.166,-0.046,-0.351,0.018,-0.411,-0.393,0.0,-0.228,-0.158,-0.07,-0.228,-0.061,0.03,-0.004,0.034,0.056,-0.013,0.069,-0.147,0.003,-0.15,-0.044,-0.144,0.015,-0.249,-0.234,0.0,-0.094,-0.026,-0.067,-0.094,-0.075,-0.09,-0.494,0.033,-0.627,0.0,-0.393,-0.234,-0.627,70,32,38
1642788,Bree Hall,2025,-0.302,-0.05,-0.048,-0.002,-0.071,0.001,-0.072,-0.181,-0.007,-0.174,0.171,-0.211,0.054,-0.342,-0.287,0.0,-0.183,-0.059,-0.124,-0.183,0.089,0.036,-0.003,0.038,0.092,0.013,0.079,-0.039,0.005,-0.043,-0.044,-0.188,-0.208,-0.143,-0.351,0.0,-0.112,-0.049,-0.063,-0.112,-0.214,0.128,-0.399,-0.154,-0.639,0.0,-0.287,-0.351,-0.639,70,35,35
1628508,Cecilia Zandalasini,2025,1.116,0.625,-0.076,0.701,-0.301,0.091,-0.392,0.792,-0.077,0.869,0.237,-0.148,-1.221,1.206,-0.015,0.0,-0.453,0.016,-0.469,-0.453,0.045,0.306,0.011,0.295,-0.585,-0.15,-0.436,0.324,0.048,0.277,-0.258,-0.343,-0.071,-0.555,-0.626,0.0,-0.061,-0.024,-0.037,-0.061,1.162,-0.021,-0.49,-1.292,-0.642,0.0,-0.015,-0.626,-0.642,2193,1085,1108
1628899,Myisha Hines-Allen,2025,1.268,0.294,0.033,0.261,-0.435,-0.101,-0.334,1.408,0.027,1.381,-0.328,-0.259,-0.394,0.68,0.287,-0.0,0.196,-0.161,0.356,0.196,-1.687,-0.081,0.107,-0.189,-0.294,0.198,-0.492,-1.312,-0.006,-1.306,-0.06,0.03,0.787,-1.718,-0.93,0.0,0.211,0.038,0.174,0.211,-0.42,-0.388,-0.229,0.394,-0.643,-0.0,0.287,-0.93,-0.643,11946,5968,5978
1631263,Nikolina Milic,2025,1.185,0.451,0.18,0.271,0.396,-0.212,0.608,0.338,0.044,0.294,0.028,-0.287,-0.367,0.926,0.559,0.0,-0.58,-0.282,-0.298,-0.58,0.285,0.12,-0.015,0.135,0.457,-0.086,0.543,-0.293,-0.109,-0.183,-0.04,-1.117,-0.337,-0.873,-1.21,0.0,-0.667,-0.576,-0.091,-0.667,1.47,-0.012,-1.404,-0.704,-0.651,0.0,0.559,-1.21,-0.651,3226,1600,1626
202662,Jasmine Thomas,2025,-1.135,-0.252,-0.05,-0.202,-0.985,-0.111,-0.874,0.102,0.191,-0.089,-0.06,-0.704,0.223,-1.899,-1.676,-0.0,-0.475,-0.365,-0.11,-0.475,0.473,0.168,-0.086,0.254,0.083,0.056,0.027,0.221,-0.101,0.323,0.132,0.105,0.314,0.709,1.023,-0.0,0.375,0.451,-0.075,0.375,-0.662,0.072,-0.599,0.537,-0.652,-0.0,-1.676,1.023,-0.652,5293,2650,2643
1642324,Kate Martin,2025,0.153,-0.968,0.006,-0.974,0.347,0.535,-0.187,0.774,-0.082,0.856,0.08,-0.195,0.502,0.038,0.541,-0.0,-0.026,-0.358,0.332,-0.026,0.332,0.226,0.145,0.081,0.194,-0.062,0.256,-0.088,0.046,-0.134,0.139,-1.249,-0.486,-0.777,-1.263,0.0,-0.812,-0.428,-0.384,-0.812,0.485,0.22,-1.443,0.016,-0.722,0.0,0.541,-1.263,-0.722,2789,1383,1406
1642820,Liatu King,2025,0.203,-0.637,-0.042,-0.596,0.266,0.082,0.185,0.573,-0.046,0.62,0.339,-0.556,0.38,-0.014,0.366,0.0,-0.591,-0.559,-0.032,-0.591,-0.254,0.075,0.013,0.063,0.006,-0.052,0.058,-0.336,0.021,-0.356,-0.146,-0.616,-0.08,-1.016,-1.097,0.0,-0.393,-0.245,-0.149,-0.393,-0.052,0.194,-1.172,0.299,-0.731,0.0,0.366,-1.097,-0.731,489,242,247
1629546,Marine Johannès,2025,1.094,-0.635,-0.064,-0.572,0.783,0.365,0.418,0.946,0.131,0.815,-0.137,0.421,-0.468,1.378,0.91,-0.0,0.112,-0.218,0.33,0.112,0.567,-0.198,0.016,-0.214,-0.16,-0.071,-0.089,0.925,-0.015,0.939,-0.294,-0.884,-1.046,-0.61,-1.656,0.0,-0.473,-0.367,-0.106,-0.473,1.661,-0.431,-0.462,-1.514,-0.747,0.0,0.91,-1.656,-0.747,8129,4074,4055
1642817,Hailey Van Lith,2025,0.175,-0.771,-0.086,-0.685,-0.112,-0.052,-0.059,1.058,-0.079,1.137,-0.118,-0.205,0.385,-0.149,0.236,-0.0,-0.347,-0.638,0.291,-0.347,-0.596,-0.016,0.029,-0.045,-0.229,-0.082,-0.147,-0.35,0.04,-0.39,-0.181,-0.242,0.024,-1.018,-0.994,0.0,-0.267,-0.177,-0.09,-0.267,-0.421,-0.299,-0.447,0.409,-0.758,-0.0,0.236,-0.994,-0.758,1209,603,606
1642768,Kyara Linskens,2025,-0.224,-0.262,-0.034,-0.228,0.234,-0.07,0.304,-0.196,-0.009,-0.187,-0.04,-0.125,-0.236,-0.388,-0.624,0.0,-0.193,-0.169,-0.024,-0.193,0.031,-0.058,0.002,-0.059,-0.045,-0.026,-0.019,0.133,0.004,0.13,-0.113,-0.064,0.002,-0.146,-0.144,0.0,0.006,0.027,-0.021,0.006,-0.193,-0.153,-0.189,-0.234,-0.768,0.0,-0.624,-0.144,-0.768,115,59,56
1641641,Robyn Parks,2025,-0.349,-0.638,-0.108,-0.529,0.942,-0.083,1.024,-0.653,0.134,-0.788,-0.102,-0.105,0.093,-0.557,-0.463,-0.0,-0.094,0.357,-0.451,-0.094,0.193,-0.149,-0.05,-0.099,0.255,-0.03,0.285,0.087,-0.057,0.143,-0.11,-0.213,-0.175,-0.13,-0.305,0.0,0.136,-0.026,0.163,0.136,-0.156,-0.212,-0.318,-0.081,-0.768,0.0,-0.463,-0.305,-0.768,2154,1073,1081
1628317,Karlie Samuelson,2025,0.342,0.446,-0.121,0.567,-0.141,0.159,-0.3,0.037,0.038,-0.001,0.174,-0.975,-1.077,-0.458,-1.536,-0.0,-0.398,-0.444,0.046,-0.398,0.531,-0.163,0.037,-0.2,0.281,-0.082,0.363,0.414,-0.018,0.432,-0.242,0.638,-0.16,0.927,0.767,0.0,0.49,0.151,0.339,0.49,0.874,-0.068,-0.337,-1.238,-0.769,-0.0,-1.536,0.767,-0.769,7682,3836,3846
1630101,Crystal Dangerfield,2025,-1.738,-0.806,-0.081,-0.726,0.004,-0.368,0.372,-0.935,0.142,-1.077,-0.156,0.255,0.321,-1.639,-1.318,-0.0,0.246,0.327,-0.08,0.246,0.354,0.307,-0.122,0.43,-0.007,0.107,-0.114,0.054,-0.092,0.145,0.107,0.057,0.024,0.519,0.543,0.0,0.027,0.07,-0.043,0.027,-1.384,-0.048,0.312,0.345,-0.775,-0.0,-1.318,0.543,-0.775,9688,4856,4832
1630471,Maya Caldwell,2025,-0.437,-0.104,0.059,-0.163,0.18,0.05,0.13,-0.513,-0.071,-0.443,-0.112,0.267,0.469,-0.282,0.187,-0.0,-0.143,0.006,-0.149,-0.143,0.436,0.386,-0.046,0.432,-0.209,-0.147,-0.062,0.258,0.017,0.242,-0.047,-0.924,-0.437,-0.535,-0.972,0.0,-0.727,-0.357,-0.37,-0.727,-0.001,-0.159,-0.657,0.032,-0.784,-0.0,0.187,-0.972,-0.784,5516,2754,2762
100940,Diana Taurasi,2025,1.046,0.046,-0.009,0.055,1.022,0.234,0.787,-0.021,0.143,-0.164,0.439,0.352,-0.827,1.837,1.01,0.0,-0.381,-0.196,-0.185,-0.381,-1.443,-0.413,0.04,-0.453,-0.378,-0.166,-0.212,-0.652,-0.087,-0.564,0.026,0.097,-0.479,-1.32,-1.799,0.0,-0.015,-0.118,0.103,-0.015,-0.397,0.465,0.449,-1.306,-0.789,0.0,1.01,-1.799,-0.789,14684,7400,7284
203398,Brittney Griner,2025,1.756,0.287,-0.358,0.646,1.372,-0.494,1.866,0.096,-0.051,0.147,0.408,-0.345,-0.803,1.818,1.015,-0.0,-0.186,-0.469,0.283,-0.186,0.899,-0.025,0.339,-0.364,-0.163,0.307,-0.47,1.087,-0.022,1.11,0.451,-1.268,-1.888,0.083,-1.806,-0.0,-1.522,-1.079,-0.443,-1.522,2.655,0.859,-1.613,-2.691,-0.79,-0.0,1.015,-1.806,-0.79,15509,7803,7706
1631091,Evina Westbrook,2025,-0.149,-0.121,-0.079,-0.042,-0.332,0.162,-0.494,0.305,0.039,0.266,0.568,-0.307,0.282,0.112,0.394,-0.0,-0.113,0.225,-0.338,-0.113,-0.161,0.345,-0.033,0.377,-0.147,0.006,-0.153,-0.359,0.011,-0.369,-0.264,-0.353,-0.409,-0.777,-1.186,0.0,-0.226,-0.177,-0.049,-0.226,-0.309,0.304,-0.659,-0.126,-0.791,-0.0,0.394,-1.186,-0.791,1165,582,583
1642344,Camryn Taylor,2025,-0.34,-0.008,0.006,-0.014,-0.105,0.021,-0.126,-0.227,-0.008,-0.219,-0.044,-0.081,0.05,-0.465,-0.415,0.0,-0.039,0.005,-0.044,-0.039,-0.099,-0.082,0.007,-0.089,0.021,-0.014,0.036,-0.038,0.002,-0.041,-0.044,-0.175,-0.061,-0.318,-0.378,0.0,-0.098,-0.02,-0.078,-0.098,-0.439,-0.088,-0.256,-0.011,-0.793,0.0,-0.415,-0.378,-0.793,79,37,42
